HSK_Vocab_ID	HSK_Vocab_Level	HSK_Vocab_Pinyin	HSK_Vocab	HSK_Vocab_Sentance
710	2	guo	过	过来！
711	2	hǎi	海	有海岛。
712	2	hǎi biān	海边	我在海边度假。
713	2	hǎn	喊	大声喊!
714	2	hǎo	好	好
715	2	hǎochù	好处	我有什么好处？
716	2	hǎoduō	好多	好多了！
717	2	hǎojiǔ	好久	好久不见！
718	2	hǎorén	好人	我是好人。
719	2	hǎoshì	好事	我只想做好事。
720	2	hǎoxiàng	好像	Jack好像病了。
721	2	héshì	合适	这对我正合适。
722	2	hé	河	过河拆桥。
723	2	hēi	黑	她很怕黑。
724	2	hēibǎn	黑板	请大家看看黑板。
725	2	hēisè	黑色	黑色很衬你。
726	2	hóng	红	卖红酒吗？
727	2	hóngsè	红色	红色不流行了。
728	2	hòulái	后来	他十分钟之后来。
729	2	hūrán	忽然	忽然天气转为多云。
730	2	hú	湖	湖冻冰了。
731	2	hùzhào	护照	您有护照吗？
732	2	huā	花	这是花吗？
733	2	huāyuán	花园	他们在花园里。
734	2	huà	画	谁画的？
735	2	huàjiā	画家	画家画画。
736	2	huàr	画儿	我不喜欢那幅画儿。
737	2	huàichù	坏处	吃太多糖对身体有坏处。
738	2	huàirén	坏人	我就是那个坏人。
739	2	huānyíng	欢迎	欢迎!
740	2	huàn	换	换枕套。
741	2	huáng	黄	我爱蛋黄。
742	2	huángsè	黄色	我要黄色的。
743	2	huí	回	回家！
744	2	huí guó	回国	她要回国。
745	2	huì	会	谁会做？
746	2	huódòng	活动	你参加社团活动吗？
747	2	huò	或	你学习或工作？
748	2	huòzhě	或者	你或者我会被选中。
749	2	jīhuì	机会	机会错过了。
750	2	jī	鸡	鸡年大吉！
751	2	jí	级	你几年级？
752	2	jí	急	别急！
753	2	jìhuà	计划	你有计划吗？
754	2	jìsuànjī	计算机	您会使用计算机吗？
755	2	jiā	加	加油！
756	2	jiāyóu	加油	加油！
757	2	jiā (kēxuéjiā)	家（科学家）	他想成为科学家。
758	2	jiātíng	家庭	多美好的家庭啊！
759	2	jiāzhǎng	家长	这些孩子有家长吗？
760	2	jiǎ	假	度假愉快！
761	2	jiàqī	假期	假期过得开心吗？
762	2	jiǎnchá	检查	检查一下！
763	2	jiàndào	见到	好想见到你
764	2	jiànguo	见过	我见过。
765	2	jiàn	件	这是件怪事。
766	2	jiànkāng	健康	身体健康！
767	2	jiǎng	讲	怎么讲......？
768	2	jiǎnghuà	讲话	她讲话很多。
769	2	jiāo	交	什么是口交？
770	2	jiāo gěi	交给	他把信交给了秘书。
771	2	jiāo péngyou	交朋友	我想跟你交朋友。
772	2	jiāotōng	交通	这里交通繁忙。
773	2	jiǎo	角	在街角!
774	2	jiǎodù	角度	这个角度会过于狭窄。
775	2	jiǎozi	饺子	我很想吃饺子。
776	2	jiǎo	脚	洗您的脚。
777	2	jiàozuò	叫作	这只鸟叫作什么?
778	2	jiàoshī	教师	他是教师。
779	2	jiàoshì	教室	教室里没有人。
780	2	jiàoxué	教学	教学相长。
781	2	jiàoyù	教育	他很会教育人。
782	2	jiē	接	接电话。
783	2	jiēdào	接到	我直接到他那里去。
784	2	jiēshòu	接受	我不接受。
785	2	jiē xiàlái	接下来	你接下来做了什么？
786	2	jiēzhe	接着	车子一辆接着一辆到了。
787	2	jiē	街	在街角!
788	2	jié	节	春节快乐!
789	2	jiémù	节目	节目已经完了。
790	2	jiérì	节日	收获稻子时举办节日。
791	2	jiéguǒ	结果	这没有结果。
792	2	jiè	借	借给他.
793	2	jīn	斤	多少钱一斤？
794	2	jīnhòu	今后	今后我要努力学习汉语。
795	2	jìnrù	进入	你进入了危险区。
796	2	jìnxíng	进行	调查正在进行中。
797	2	jìn	近	最近咋样？
798	2	jīngcháng	经常	您经常去吗？
799	2	jīngguò	经过	很多车经过了。
800	2	jīnglǐ	经理	他是经理吗？
801	2	jiǔ	酒	你喝酒吗？
802	2	jiǔdiàn	酒店	附近有酒店吗？
803	2	jiùyào	就要	我现在就要它！
804	2	jǔ	举	举起手来！
805	2	jǔshǒu	举手	如果你有意见请举手。
806	2	jǔxíng	举行	明天举行典礼。
807	2	jù	句	此句有歧义
808	2	jùzi	句子	这是一个句子。
809	2	kǎ	卡	能刷卡吗？
810	2	kāijī	开机	请打开收音机
811	2	kāixīn	开心	你开心吗？
812	2	kāixué	开学	下周一开学。
813	2	kànfǎ	看法	这是你的看法？
814	2	kǎoshēng	考生	考砸的学生不下于10个。
815	2	kào	靠	靠！
816	2	kē	科	我要挂科了！
817	2	kēxué	科学	科学好玩。
818	2	kě'ài	可爱	可爱~
819	2	kěnéng	可能	不可能！
820	2	kěpà	可怕	真可怕！
821	2	kěshì	可是	可是太贵了！
822	2	kěyǐ	可以	可以。
823	2	kè	克	克服弱点。
824	2	kè	刻	享受这一刻吧！
825	2	kèrén	客人	你有客人。
826	2	kètáng	课堂	他在课堂上心不在焉。
827	2	kōngqì	空气	空气有点冷。
828	2	kū	哭	别哭。
829	2	kuàicān	快餐	我厌倦吃快餐了。
830	2	kuài diǎnr	快点儿	快点儿，不然你就要迟到了。
831	2	kuàilè	快乐	生日快乐！
832	2	kuàiyào	快要	你快要走了。
833	2	kuàizi	筷子	筷子怎么用？
834	2	lā	拉	我拉肚子。
835	2	láizì	来自	我来自法国.
836	2	lán	蓝	有蓝色的吗？
837	2	lánsè	蓝色	有蓝色的吗？
838	2	lánqiú	篮球	我不打篮球。
839	2	lǎo	老	老问题。
840	2	lǎo (Lǎo Wáng)	老（老王）	我去把老王找来。
841	2	lǎonián	老年	我的父母告诉我, 必须尊重老年人。
842	2	lǎo péngyou	老朋友	我们是老朋友。
843	2	lǎoshì	老是	你老是犯错。
844	2	lí	离	离开草坪!
845	2	líkāi	离开	离开草坪!
846	2	lǐwù	礼物	谢谢你的礼物！
847	2	lǐtou	里头	我爸现在在花园里头。
848	2	lǐxiǎng	理想	你是我的理想情人。
849	2	lìrú	例如	例如，这是一支笔。
850	2	lìzi	例子	给我个例子。
851	2	liǎn	脸	刮脸吗？
852	2	liàn	练	什么练习？
853	2	liànxí	练习	什么练习？
854	2	liáng	凉	他着凉了。
855	2	liángkuai	凉快	今天很凉快。
856	2	liǎng	两	两点了。
857	2	liàng	亮	灯亮着。
858	2	liàng	辆	他有辆车。
859	2	líng xià	零下	现在零下六度。
860	2	liú	留	留下来！
861	2	liúxia	留下	留下来！
862	2	liúxuéshēng	留学生	请问您是留学生吗？
863	2	liú	流	你流鼻血了！
864	2	liúlì	流利	他的英语多流利啊！
865	2	liúxíng	流行	红色不流行了。
866	2	lù biān	路边	我们家在公路边上。
867	2	lǚkè	旅客	火车上的旅客很多。
868	2	lǚxíng	旅行	他爱旅行。
869	2	lǚyóu	旅游	我很期待去旅游.
870	2	lǜ	绿	树是绿的。
871	2	lǜsè	绿色	绿色适合你。
872	2	mài	卖	卖完了！
873	2	mǎn	满	她满意吗？
874	2	mǎnyì	满意	她满意吗？
875	2	māo	猫	猫！
876	2	mǐ	米	他种米。
877	2	miàn	面1	墙的表面很光滑。
878	2	miàn	面2	学校在河的另一面。
879	2	miànqián	面前	他在我面前撒谎.
880	2	míng	名	她名叫Princess Maomao。
881	2	míngchēng	名称	请填写公司的名称和地址。
882	2	míngdān	名单	汤姆在名单上。
883	2	míngxīng	明星	谁是你最喜爱的电视明星？
884	2	mùdì	目的	爱是盲目的。
885	2	náchū	拿出	把那两本书拿出来！
886	2	nádào	拿到	我拿到这个了。
887	2	nà	那	那儿？
888	2	nàhuìr	那会儿	那会儿你干嘛呢？
889	2	nàme	那么	那么小！
890	2	nà shíhou|nà shí	那时候|那时	那时候我不喜欢啤酒。
891	2	nàyàng	那样	那样不好玩！
892	2	nánfāng	南方	他飞到南方。
893	2	nánguò	难过	我很难过。
894	2	nánkàn	难看	难看得很。
895	2	nánshòu	难受	我生病了，很难受！
896	2	nántí	难题	他解决了难题。
897	2	nántīng	难听	钢琴走调了，音色很难听。
898	2	nénggòu	能够	你能够驾车吗？
899	2	niánjí	年级	你几年级？
900	2	niánqīng	年轻	你还年轻。
901	2	niǎo	鸟	鸟下蛋。
902	2	nòng	弄	弄什么呀？
903	2	nǔlì	努力	努力。
904	2	pá	爬	我爬山。
905	2	pá shān	爬山	我爬山。
906	2	pà	怕	别怕！
907	2	pái	排	您必须排队。
908	2	páiduì	排队	您必须排队。
909	2	páiqiú	排球	我常打排球。
910	2	pèng	碰	别碰！
911	2	pèngdào	碰到	我偶然碰到了她。
912	2	pèngjiàn	碰见	你碰见过她了吗？
913	2	piān	篇	我在读短篇小说
914	2	piányi	便宜	哇！真便宜啊！
915	2	piàn	片	没照片。
916	2	piàoliang	漂亮	你真漂亮！
917	2	píng	平	一路平安！
918	2	píng'ān	平安	一路平安！
919	2	píngcháng	平常	我比平常晚到。
920	2	píngděng	平等	人人生来平等。
921	2	píngshí	平时	你平时做些什么？
922	2	píng	瓶	请打开瓶子。
923	2	píngzi	瓶子	请打开瓶子。
924	2	pǔtōng	普通	你会讲普通话吗？
925	2	pǔtōnghuà	普通话	你会讲普通话吗？
926	2	qítā	其他	其他人怎么想？
927	2	qízhōng	其中	你也是其中一个吧！
928	2	qí	骑	您会骑马吗？
929	2	qí chē	骑车	你会骑车吗？
930	2	qǐfēi	起飞	飞机起飞了。
931	2	qì	气	不客气
932	2	qìwēn	气温	气温突然下降了。
933	2	qiān	千	千万不要!
934	2	qiānkè	千克	我没法举起超过30千克的箱子。
935	2	qiánnián	前年	我大前年死了个朋友。
936	2	qiáng	墙	墙上有耳。
937	2	qīngnián	青年	她是文艺青年。
938	2	qīng-shàonián	青少年	汤姆是个普通的青少年。
939	2	qīng	轻	放轻松。
940	2	qīngchu	清楚	讲清楚。
941	2	qíng	晴	天晴了。
942	2	qíngtiān	晴天	晴天霹雳。
943	2	qǐngkè	请客	我请客。
944	2	qǐngqiú	请求	我请求了Smith先生。
945	2	qiūtiān	秋天	秋天到了。
946	2	qiú	求	实事求是。
947	2	qiúchǎng	球场	她将去千叶球场。
948	2	qiúduì	球队	我隶属棒球队。
949	2	qiúxié	球鞋	他买了一双新球鞋。
950	2	qǔ	取	取决于你
951	2	qǔdé	取得	我们取得进步了吗？
952	2	quán	全	全都好吃！
953	2	quánbù	全部	这就是全部吗？
954	2	quánguó	全国	他周游全国各地。
955	2	quánjiā	全家	全家都病倒了。
956	2	quánnián	全年	这树全年常绿。
957	2	quánshēn	全身	毒流遍全身。
958	2	quántǐ	全体	全体负责就是无责。
959	2	ránhòu	然后	然后呢？
960	2	ràng	让	让开。
961	2	rèqíng	热情	热情会产生痛苦。
962	2	rénkǒu	人口	东京有多少人口？
963	2	rénmen	人们	女人们有伞。
964	2	rénshù	人数	人数不够啊！
965	2	rènwéi	认为	你认为如何?
966	2	rìbào	日报	我买了一张日报。
967	2	rìzi	日子	今天是什么日子？
968	2	rúguǒ	如果	如果你喜欢。
969	2	rùkǒu	入口	博物馆的入口在哪？
970	2	shāngliang	商量	她想与他商量一些事。
971	2	shāngrén	商人	我不相信商人。
972	2	shàng zhōu	上周	我上周不忙。
973	2	shǎoshù	少数	只有少数的人是无忧无虑的。
974	2	shàonián	少年	多少年过去了。
975	2	shēnbiān	身边	留在我身边，汤姆！
976	2	shénmeyàng	什么样	地狱什么样？
977	2	shēng	生	生日快乐！
978	2	shēngcí	生词	这些生词对我们特别重要。
979	2	shēnghuó	生活	生活第一！
980	2	shēngyīn	声音	甚么声音？
981	2	shěng	省	这辆车很省油。
982	2	shěng	省	这辆车很省油。
983	2	shífēn	十分	十分感谢。
984	2	shíjì	实际	实际上我错了。
985	2	shíxí	实习	我在写实习报告。
986	2	shíxiàn	实现	你的梦想实现了。
987	2	shízài	实在	实在是太冷了。
988	2	shízai	实在	实在是太冷了。
989	2	shíwù	食物	它是食物。
990	2	shǐyòng	使用	你使用Skype吗？
991	2	shì	市	市场很大。
992	2	shìzhǎng	市长	他曾是市长。
993	2	shìqing	事情	事情可还没完。
994	2	shōu	收	收到。
995	2	shōudào	收到	收到。
996	2	shōurù	收入	他收入可观。
997	2	shǒubiǎo	手表	我丢了手表 。
998	2	shòudào	受到	你没受到邀请。
999	2	shūfu	舒服	坐得舒服。
1000	2	shú/shóu	熟	对他熟悉
1001	2	shǔ	数	数到十。
1002	2	shùzì	数字	算数处理数字。
1003	2	shuǐpíng	水平	条纹是水平的。
1004	2	shùnlì	顺利	一切顺利。
1005	2	shuōmíng	说明	让我给你说明。
1006	2	sījī	司机	司机加了速。
1007	2	sòngdào	送到	你要送到哪里？
1008	2	sòng gěi	送给	我送给他糖果。
1009	2	suàn	算	算了。
1010	2	suīrán	虽然	他虽然穷，却很幸福。
1011	2	suíbiàn	随便	随便！
1012	2	suíshí	随时	随时再来。
1013	2	suǒyǐ	所以	所以这就是Tatoeba。
1014	2	suǒyǒu	所有	我一无所有。
1015	2	tā	它	它吃。
1016	2	tāmen	它们	它们是瓜。
1017	2	tàitai	太太	你太太怎么样？
1018	2	tàiyáng	太阳	太阳刚下山。
1019	2	tàidù	态度	他们态度很可笑！
1020	2	tǎolùn	讨论	不许讨论。
1021	2	tào	套	换枕套。
1022	2	tèbié	特别	我不特别。
1023	2	tèdiǎn	特点	中国有中国的特点。
1024	2	téng	疼	真疼。
1025	2	tí	提	提问！
1026	2	tíchū	提出	她提出了入学申请。
1027	2	tídào	提到	您的名字被提到了。
1028	2	tígāo	提高	生活费提高了。
1029	2	tí	题	没问题！
1030	2	tǐyù	体育	体育无国界。
1031	2	tǐyùchǎng	体育场	体育场里人山人海。
1032	2	tǐyùguǎn	体育馆	我去Koushien体育馆。
1033	2	tiānshàng	天上	看天上。
1034	2	tiáo	条	在哪条街？
1035	2	tiáojiàn	条件	我有两个条件。
1036	2	tīngjiǎng	听讲	你只是在听讲，没有思考。
1037	2	tīngshuō	听说	听说你病了。
1038	2	tíng	停	停止！
1039	2	tíngchē	停车	禁止停车。
1040	2	tíngchēchǎng	停车场	停车场是免费的。
1041	2	tǐng	挺	我挺忙。
1042	2	tǐng hǎo	挺好	挺好。你呢？
1043	2	tōng	通	我该通知谁？
1044	2	tōngguò	通过	我没通过。
1045	2	tōngzhī	通知	我该通知谁？
1046	2	tóngshí	同时	大家别同时说。
1047	2	tóngshì	同事	你们是同事。
1048	2	tóngyàng	同样	同样感谢你。
1049	2	tóu	头	回头看！
1050	2	tou (lǐtou)	头（里头）	我爸现在在花园里头。
1051	2	tóufa	头发	他有长头发。
1052	2	túpiàn	图片	用剪刀剪图片。
1053	2	tuī	推	推！
1054	2	tuǐ	腿	吃些火腿。
1055	2	wàidì	外地	我是这里的外地人。
1056	2	wàimài	外卖	我们今晚叫外卖吧。
1057	2	wán	完	完美！
1058	2	wánchéng	完成	完成了。
1059	2	wánquán	完全	不！完全不是！
1060	2	wǎn'ān	晚安	晚安！
1061	2	wǎnbào	晚报	听天气预报说今晚有雨。
1062	2	wǎncān	晚餐	晚餐是几点？
1063	2	wǎnhuì	晚会	今晚会下雪吗？
1064	2	wǎn	碗	你有汤碗吗？
1065	2	wàn	万	丹万岁！
1066	2	wǎng	网	我上网了。
1067	2	wǎngqiú	网球	你打网球吗？
1068	2	wǎngzhàn	网站	这个网站很有用。
1069	2	wǎng	往	往后站！
1070	2	wèi	为	为何？
1071	2	wèi shénme	为什么	为什么？
1072	2	wèi	位	几位？
1073	2	wèidào	味道	那是什么味道？
1074	2	wèi	喂	喂。
1075	2	wēndù	温度	温度低于零度。
1076	2	wén	闻	闻一下。
1077	2	wènlù	问路	我问问路。
1078	2	wèntí	问题	没问题！
1079	2	wǔcān	午餐	午餐好了。
1080	2	wǔshuì	午睡	汤姆说他需要午睡。
1081	2	xīběi	西北	中国的西北地区有很多沙漠
1082	2	xīcān	西餐	我喜欢吃西餐，比如牛排和披萨。
1083	2	xīfāng	西方	西方文化很看重个人。
1084	2	xīnán	西南	四川在中国的西南地区。
1085	2	xīyī	西医	他生病了，去看了西医。
1086	2	xíguàn	习惯	我习惯了。
1087	2	xǐyījī	洗衣机	我在修洗衣机。
1088	2	xǐzǎo	洗澡	我洗澡。
1089	2	xià	下	停下！
1090	2	xià xuě	下雪	下雪了。
1091	2	xià zhōu	下周	直到下周。
1092	2	xiàtiān	夏天	我爱夏天。
1093	2	xiāngtóng	相同	他们有相同的嗜好。
1094	2	xiāngxìn	相信	她相信他
1095	2	xiǎng	响	响了。
1096	2	xiǎngdào	想到	我只想到你。
1097	2	xiǎngfǎ	想法	这想法不错。
1098	2	xiǎngqǐ	想起	现在我想起来了。
1099	2	xiàng	向	向左转。
1100	2	xiàngjī	相机	你有照相机吗？
1101	2	xiàng	像	忠告像盐。
1102	2	xiǎo (Xiǎo Wáng)	小（小王）	小王，你是哪年生的？
1103	2	xiǎo shēng	小声	小声一点啦！
1104	2	xiǎoshíhou	小时候	我小时候发水痘。
1105	2	xiǎoshuō	小说	我爱看小说。
1106	2	xiǎoxīn	小心	小心！
1107	2	xiǎozǔ	小组	我想要加入乔的小组。
1108	2	xiàoyuán	校园	我目前在校园里。
1109	2	xiàozhǎng	校长	他一定是校长。
1110	2	xiàohua	笑话	你在笑话谁？
1111	2	xiàohuar	笑话儿	他讲了一个很好笑的笑话儿。
1112	2	xié	鞋	脱鞋。
1113	2	xīnlǐ	心里	是你心里有鬼吧？
1114	2	xīnqíng	心情	你心情好吗？
1115	2	xīnzhōng	心中	口中有蜜，心中有毒。
1116	2	xīnwén	新闻	你看新闻吗？
1117	2	xìn	信	我信神。
1118	2	xìnhào	信号	我没信号了。
1119	2	xìnxī	信息	信息就是力量。
1120	2	xìnxīn	信心	我对你有信心。
1121	2	xìnyòngkǎ	信用卡	你有信用卡吗？
1122	2	xīngxing	星星	星星会发光。
1123	2	xíngdòng	行动	他行动迅速。
1124	2	xíngrén	行人	公交车驾驶员没有看见行人。
1125	2	xíngwéi	行为	这不是绅士行为。
1126	2	xìng	姓	我姓周。
1127	2	xìngmíng	姓名	你的姓名是什么？
1128	2	xiūjià	休假	我在休假。
1129	2	xǔduō	许多	你有许多书。
1130	2	xuǎn	选	选择。
1131	2	xuéqī	学期	第二学期结束了。
1132	2	xuě	雪	下雪了。
1133	2	yánsè	颜色	颜色是甚么？
1134	2	yǎn	眼	眼见为实。
1135	2	yǎnjing	眼睛	张开眼睛。
1136	2	yǎng	养	你养宠物吗？
1137	2	yàngzi	样子	你觉得那样子行吗？
1138	2	yāoqiú	要求	我要求她离去。
1139	2	yào	药	良药苦口。
1140	2	yàodiàn	药店	您在药店能找到。
1141	2	yàopiàn	药片	药片止住了我的疼痛。
1142	2	yàoshuǐ	药水	我想要眼药水。
